LSOA code,season,count
E01019932,2,48
E01019932,3,41
E01019933,1,14
E01019933,2,20
E01019933,3,5
E01019934,1,26
E01019934,2,32
E01019934,3,18
E01019935,1,20
E01019935,2,25
E01019935,3,15
E01019936,1,18
E01019936,2,13
E01019936,3,16
E01019937,1,12
E01019937,2,12
E01019937,3,21
E01019938,1,30
E01019938,2,45
E01019938,3,38
E01019939,1,16
E01019939,2,17
E01019939,3,11
E01019940,1,8
E01019940,2,18
E01019940,3,9
E01019942,1,21
E01019942,2,24
E01019942,3,25
E01019943,1,2
E01019943,2,4
E01019943,3,7
E01019944,1,8
E01019944,2,10
E01019944,3,20
E01019945,1,31
E01019945,2,23
E01019945,3,27
E01019946,1,9
E01019946,2,16
E01019946,3,16
E01019947,1,18
E01019947,2,26
E01019947,3,31
E01019948,1,7
E01019948,2,5
E01019948,3,3
E01019949,1,12
E01019949,2,5
E01019949,3,6
E01019950,1,11
E01019950,2,9
E01019950,3,11
E01019951,1,27
E01019951,2,33
E01019951,3,41
E01019952,1,6
E01019952,2,13
E01019952,3,18
E01019953,1,12
E01019953,2,17
E01019953,3,11
E01019954,1,14
E01019954,2,23
E01019954,3,21
E01019955,1,14
E01019955,2,12
E01019955,3,14
E01019956,1,28
E01019956,2,44
E01019956,3,40
E01019957,1,21
E01019957,2,29
E01019957,3,22
E01019958,1,15
E01019958,2,8
E01019958,3,10
E01019959,1,17
E01019959,2,9
E01019959,3,9
E01019960,1,10
E01019960,2,4
E01019960,3,7
E01019961,1,20
E01019961,2,50
E01019961,3,40
E01019962,1,23
E01019962,2,17
E01019962,3,20
E01019963,1,12
E01019963,2,6
E01019963,3,13
E01019964,1,22
E01019964,2,13
E01019964,3,18
E01019965,1,17
E01019965,2,16
E01019965,3,18
E01019966,1,10
E01019966,2,11
E01019966,3,9
E01019967,1,31
E01019967,2,28
E01019967,3,7
E01019968,1,13
E01019968,2,21
E01019968,3,14
E01019969,1,54
E01019969,2,36
E01019969,3,47
E01019970,1,38
E01019970,2,33
E01019970,3,30
E01019971,1,43
E01019971,2,60
E01019971,3,49
E01019972,1,30
E01019972,2,28
E01019972,3,32
E01019973,1,16
E01019973,2,16
E01019973,3,16
E01019974,1,10
E01019974,2,10
E01019974,3,9
E01019975,1,12
E01019975,2,19
E01019975,3,18
E01019976,1,14
E01019976,2,14
E01019976,3,15
E01019977,1,10
E01019977,2,7
E01019977,3,5
E01019980,1,13
E01019980,2,14
E01019980,3,17
E01019981,1,14
E01019981,2,19
E01019981,3,14
E01019982,1,26
E01019982,2,25
E01019982,3,36
E01019983,1,10
E01019983,2,9
E01019983,3,15
E01019984,1,6
E01019984,2,9
E01019984,3,4
E01019985,1,20
E01019985,2,14
E01019985,3,18
E01019986,1,21
E01019986,2,40
E01019986,3,33
E01019987,1,37
E01019987,2,29
E01019987,3,32
E01019988,1,13
E01019988,2,19
E01019988,3,9
E01019989,1,16
E01019989,2,16
E01019989,3,6
E01019990,1,14
E01019990,2,25
E01019990,3,21
E01019991,1,29
E01019991,2,22
E01019991,3,30
E01019992,1,14
E01019992,2,28
E01019992,3,20
E01019993,1,5
E01019993,2,6
E01019993,3,3
E01019994,1,26
E01019994,2,35
E01019994,3,32
E01019995,1,67
E01019995,2,64
E01019995,3,68
E01019996,1,19
E01019996,2,37
E01019996,3,26
E01019997,1,24
E01019997,2,10
E01019997,3,12
E01019998,1,20
E01019998,2,30
E01019998,3,11
E01019999,1,18
E01019999,2,15
E01019999,3,13
E01020000,1,22
E01020000,2,27
E01020000,3,20
E01020001,1,9
E01020001,2,10
E01020001,3,8
E01020002,1,24
E01020002,2,38
E01020002,3,24
E01020003,1,21
E01020003,2,16
E01020003,3,18
E01020004,1,21
E01020004,2,22
E01020004,3,25
E01020005,1,24
E01020005,2,34
E01020005,3,27
E01020006,1,28
E01020006,2,31
E01020006,3,37
E01020007,1,33
E01020007,2,36
E01020007,3,33
E01020008,1,40
E01020008,2,26
E01020008,3,24
E01020009,1,16
E01020009,2,24
E01020009,3,20
E01020010,1,26
E01020010,2,22
E01020010,3,35
E01020011,1,18
E01020011,2,20
E01020011,3,28
E01020012,1,14
E01020012,2,33
E01020012,3,35
E01020013,1,21
E01020013,2,35
E01020013,3,25
E01020014,1,7
E01020014,2,19
E01020014,3,13
E01020015,1,24
E01020015,2,23
E01020015,3,16
E01020016,1,188
E01020016,2,199
E01020016,3,182
E01020017,1,49
E01020017,2,80
E01020017,3,59
E01020018,1,84
E01020018,2,80
E01020018,3,75
E01020019,1,31
E01020019,2,25
E01020019,3,32
E01020020,1,35
E01020020,2,47
E01020020,3,44
E01020021,1,29
E01020021,2,25
E01020021,3,41
E01020022,1,72
E01020022,2,76
E01020022,3,78
E01020023,1,36
E01020023,2,47
E01020023,3,62
E01020024,1,44
E01020024,2,43
E01020024,3,21
E01020025,1,28
E01020025,2,33
E01020025,3,21
E01020026,1,4
E01020026,2,9
E01020026,3,4
E01020027,1,16
E01020027,2,14
E01020027,3,16
E01020029,1,28
E01020029,2,21
E01020029,3,17
E01020030,1,55
E01020030,2,55
E01020030,3,52
E01020031,1,21
E01020031,2,13
E01020031,3,17
E01020032,1,34
E01020032,2,34
E01020032,3,25
E01020033,1,14
E01020033,2,25
E01020033,3,22
E01020035,1,28
E01020035,2,20
E01020035,3,13
E01020036,1,24
E01020036,2,23
E01020036,3,10
E01020037,1,33
E01020037,2,18
E01020037,3,42
E01020038,1,17
E01020038,2,27
E01020038,3,21
E01020039,1,14
E01020039,2,18
E01020039,3,18
E01020040,1,11
E01020040,2,13
E01020040,3,13
E01020041,1,15
E01020041,2,24
E01020041,3,23
E01020042,1,25
E01020042,2,14
E01020042,3,28
E01020043,1,26
E01020043,2,23
E01020043,3,14
E01020044,1,15
E01020044,2,12
E01020044,3,16
E01020045,1,31
E01020045,2,14
E01020045,3,32
E01020046,1,31
E01020046,2,14
E01020046,3,20
E01020047,1,20
E01020047,2,16
E01020047,3,31
E01020048,1,104
E01020048,2,85
E01020048,3,94
E01020049,1,11
E01020049,2,32
E01020049,3,24
E01020050,1,30
E01020050,2,46
E01020050,3,57
E01020051,1,7
E01020051,2,10
E01020051,3,24
E01020052,1,45
E01020052,2,38
E01020052,3,65
E01020053,1,13
E01020053,2,17
E01020053,3,14
E01020054,1,23
E01020054,2,20
E01020054,3,18
E01020055,1,33
E01020055,2,24
E01020055,3,42
E01020056,1,28
E01020056,2,34
E01020056,3,28
E01020057,1,8
E01020057,2,5
E01020057,3,4
E01020058,1,8
E01020058,2,8
E01020058,3,10
E01020059,1,36
E01020059,2,43
E01020059,3,27
E01020060,1,35
E01020060,2,20
E01020060,3,42
E01020061,1,12
E01020061,2,13
E01020061,3,11
E01020062,1,10
E01020062,2,12
E01020062,3,16
E01020063,1,30
E01020063,2,34
E01020063,3,21
E01020064,1,35
E01020064,2,25
E01020064,3,27
E01020065,1,36
E01020065,2,27
E01020065,3,48
E01020066,1,17
E01020066,2,14
E01020066,3,20
E01020067,1,15
E01020067,2,15
E01020067,3,21
E01020068,1,14
E01020068,2,13
E01020068,3,17
E01020069,1,14
E01020069,2,24
E01020069,3,29
E01020070,1,24
E01020070,2,19
E01020070,3,23
E01020071,1,14
E01020071,2,10
E01020071,3,20
E01020072,1,21
E01020072,2,15
E01020072,3,10
E01020073,1,13
E01020073,2,13
E01020073,3,35
E01020074,1,28
E01020074,2,27
E01020074,3,28
E01020075,1,27
E01020075,2,16
E01020075,3,21
E01020076,1,15
E01020076,2,19
E01020076,3,21
E01020077,1,7
E01020077,2,24
E01020077,3,6
E01020078,1,28
E01020078,2,25
E01020078,3,27
E01020079,1,21
E01020079,2,19
E01020079,3,19
E01020080,1,10
E01020080,2,8
E01020080,3,11
E01020081,1,19
E01020081,2,18
E01020081,3,24
E01020082,1,8
E01020082,2,19
E01020082,3,14
E01020083,1,15
E01020083,2,18
E01020083,3,30
E01020084,1,12
E01020084,2,5
E01020084,3,8
E01020085,1,6
E01020085,2,9
E01020085,3,10
E01020086,1,22
E01020086,2,23
E01020086,3,7
E01020087,1,20
E01020087,2,23
E01020087,3,25
E01020088,1,24
E01020088,2,9
E01020088,3,8
E01020089,1,18
E01020089,2,22
E01020089,3,27
E01020090,1,11
E01020090,2,6
E01020090,3,16
E01020091,1,9
E01020091,2,7
E01020091,3,5
E01020092,1,10
E01020092,2,7
E01020092,3,4
E01020093,1,12
E01020093,2,11
E01020093,3,6
E01020094,1,110
E01020094,2,103
E01020094,3,117
E01020095,1,27
E01020095,2,35
E01020095,3,19
E01020096,1,41
E01020096,2,39
E01020096,3,50
E01020097,1,31
E01020097,2,29
E01020097,3,22
E01020098,1,29
E01020098,2,27
E01020098,3,45
E01020099,1,10
E01020099,2,14
E01020099,3,6
E01020100,1,7
E01020100,2,9
E01020100,3,12
E01020101,1,8
E01020101,2,11
E01020101,3,7
E01020102,1,9
E01020102,2,4
E01020102,3,8
E01020103,1,24
E01020103,2,28
E01020103,3,31
E01020104,1,17
E01020104,2,14
E01020104,3,14
E01020105,1,7
E01020105,2,15
E01020105,3,5
E01020106,1,7
E01020106,2,5
E01020106,3,11
E01020107,1,14
E01020107,2,9
E01020107,3,8
E01020108,1,21
E01020108,2,42
E01020108,3,37
E01020109,1,13
E01020109,2,19
E01020109,3,14
E01020110,1,20
E01020110,2,21
E01020110,3,17
E01020111,1,40
E01020111,2,29
E01020111,3,28
E01020112,1,52
E01020112,2,47
E01020112,3,55
E01020113,1,56
E01020113,2,45
E01020113,3,37
E01020114,1,13
E01020114,2,15
E01020114,3,18
E01020115,1,17
E01020115,2,14
E01020115,3,12
E01020116,1,19
E01020116,2,18
E01020116,3,11
E01020117,1,36
E01020117,2,13
E01020117,3,18
E01020118,1,19
E01020118,2,10
E01020118,3,14
E01020119,1,12
E01020119,2,22
E01020119,3,26
E01020120,1,20
E01020120,2,25
E01020120,3,18
E01020121,1,24
E01020121,2,15
E01020121,3,24
E01020122,1,19
E01020122,2,34
E01020122,3,15
E01020123,1,7
E01020123,2,15
E01020123,3,11
E01020124,1,15
E01020124,2,13
E01020124,3,20
E01020125,1,10
E01020125,2,3
E01020125,3,6
E01020126,1,21
E01020126,2,21
E01020126,3,16
E01020127,1,12
E01020127,2,15
E01020127,3,13
E01020128,1,20
E01020128,2,32
E01020128,3,23
E01020129,1,32
E01020129,2,19
E01020129,3,16
E01020130,1,22
E01020130,2,34
E01020130,3,26
E01020131,1,20
E01020131,2,17
E01020131,3,19
E01020132,1,32
E01020132,2,37
E01020132,3,26
E01020133,1,8
E01020133,2,12
E01020133,3,8
E01020134,1,24
E01020134,2,25
E01020134,3,31
E01020135,1,13
E01020135,2,17
E01020135,3,28
E01020136,1,10
E01020136,2,20
E01020136,3,16
E01020137,1,27
E01020137,2,22
E01020137,3,23
E01020138,1,27
E01020138,2,28
E01020138,3,19
E01020139,1,25
E01020139,2,26
E01020139,3,26
E01020140,1,15
E01020140,2,14
E01020140,3,9
E01020141,1,15
E01020141,2,25
E01020141,3,21
E01020142,1,18
E01020142,2,26
E01020142,3,15
E01020143,1,19
E01020143,2,19
E01020143,3,17
E01020144,1,12
E01020144,2,1
E01020144,3,2
E01020145,1,26
E01020145,2,36
E01020145,3,28
E01020146,1,9
E01020146,2,10
E01020146,3,6
E01020147,1,11
E01020147,2,13
E01020147,3,17
E01020148,1,4
E01020148,2,11
E01020148,3,13
E01020149,1,32
E01020149,2,44
E01020149,3,40
E01020150,1,23
E01020150,2,24
E01020150,3,13
E01020151,1,28
E01020151,2,25
E01020151,3,21
E01020152,1,28
E01020152,2,52
E01020152,3,36
E01020153,1,9
E01020153,2,25
E01020153,3,21
E01020154,1,9
E01020154,2,1
E01020154,3,2
E01020155,1,12
E01020155,2,10
E01020155,3,11
E01020156,1,19
E01020156,2,32
E01020156,3,24
E01020157,1,17
E01020157,2,40
E01020157,3,29
E01020158,1,7
E01020158,2,24
E01020158,3,12
E01020159,1,15
E01020159,2,23
E01020159,3,26
E01020160,1,16
E01020160,2,33
E01020160,3,34
E01020161,1,28
E01020161,2,52
E01020161,3,30
E01020162,1,3
E01020162,2,8
E01020162,3,13
E01020163,1,5
E01020163,2,6
E01020163,3,6
E01020164,1,9
E01020164,2,23
E01020164,3,8
E01020165,1,4
E01020165,2,3
E01020165,3,9
E01020166,1,2
E01020166,2,2
E01020166,3,6
E01020167,1,4
E01020167,2,8
E01020167,3,4
E01020168,1,14
E01020168,2,16
E01020168,3,19
E01020169,1,34
E01020169,2,24
E01020169,3,21
E01020170,1,19
E01020170,2,19
E01020170,3,22
E01020171,1,10
E01020171,2,17
E01020171,3,24
E01020172,1,13
E01020172,2,13
E01020172,3,27
E01020173,1,24
E01020173,2,32
E01020173,3,27
E01020174,1,11
E01020174,2,6
E01020174,3,8
E01020175,1,10
E01020175,2,31
E01020175,3,30
E01020176,1,15
E01020176,2,10
E01020176,3,7
E01020177,1,9
E01020177,2,19
E01020177,3,16
E01020178,1,13
E01020178,2,13
E01020178,3,28
E01020179,1,18
E01020179,2,17
E01020179,3,14
E01020180,1,62
E01020180,2,67
E01020180,3,53
E01020181,1,8
E01020181,2,9
E01020181,3,18
E01020182,1,9
E01020182,2,11
E01020182,3,14
E01020183,1,36
E01020183,2,62
E01020183,3,41
E01020184,1,26
E01020184,2,25
E01020184,3,25
E01020185,1,2
E01020185,2,9
E01020185,3,2
E01020186,1,2
E01020186,2,10
E01020186,3,10
E01020187,1,16
E01020187,2,9
E01020187,3,16
E01020188,1,13
E01020188,2,33
E01020188,3,11
E01020189,1,13
E01020189,2,12
E01020189,3,10
E01020190,1,13
E01020190,2,21
E01020190,3,21
E01020191,1,14
E01020191,2,11
E01020191,3,6
E01020192,1,7
E01020192,2,8
E01020192,3,7
E01020193,1,10
E01020193,2,3
E01020193,3,7
E01020194,1,2
E01020194,2,5
E01020194,3,4
E01020195,1,8
E01020195,2,10
E01020195,3,12
E01020196,1,27
E01020196,2,20
E01020196,3,17
E01020197,1,27
E01020197,2,23
E01020197,3,16
E01020198,1,7
E01020198,2,16
E01020198,3,20
E01020199,1,23
E01020199,2,18
E01020199,3,19
E01020200,1,7
E01020200,2,7
E01020200,3,10
E01020201,1,15
E01020201,2,10
E01020201,3,15
E01020202,1,18
E01020202,2,13
E01020202,3,23
E01020203,1,11
E01020203,2,11
E01020203,3,8
E01020204,1,19
E01020204,2,23
E01020204,3,25
E01020205,1,17
E01020205,2,27
E01020205,3,26
E01020206,1,4
E01020206,2,13
E01020206,3,8
E01020207,1,16
E01020207,2,13
E01020207,3,13
E01020208,1,4
E01020208,2,13
E01020208,3,5
E01020209,1,6
E01020209,2,9
E01020209,3,17
E01020210,1,12
E01020210,2,8
E01020210,3,6
E01020211,1,19
E01020211,2,22
E01020211,3,19
E01020212,1,11
E01020212,2,19
E01020212,3,12
E01020213,1,8
E01020213,2,18
E01020213,3,14
E01020214,1,3
E01020214,2,12
E01020214,3,12
E01020215,1,6
E01020215,2,7
E01020215,3,10
E01020216,1,14
E01020216,2,22
E01020216,3,17
E01020217,1,57
E01020217,2,74
E01020217,3,47
E01020218,1,58
E01020218,2,66
E01020218,3,53
E01020219,1,29
E01020219,2,21
E01020219,3,16
E01020220,1,12
E01020220,2,16
E01020220,3,6
E01020221,1,15
E01020221,2,7
E01020221,3,13
E01020222,1,5
E01020222,2,9
E01020222,3,5
E01020223,1,30
E01020223,2,12
E01020223,3,9
E01020224,1,8
E01020224,2,15
E01020224,3,13
E01020225,1,22
E01020225,2,18
E01020225,3,15
E01020226,1,20
E01020226,2,17
E01020226,3,12
E01020227,1,12
E01020227,2,23
E01020227,3,20
E01020228,1,31
E01020228,2,36
E01020228,3,23
E01020229,1,53
E01020229,2,51
E01020229,3,32
E01020230,1,9
E01020230,2,13
E01020230,3,11
E01020231,1,13
E01020231,2,25
E01020231,3,9
E01020232,1,9
E01020232,2,10
E01020232,3,7
E01020233,1,10
E01020233,2,11
E01020233,3,11
E01020234,1,5
E01020234,2,5
E01020234,3,6
E01020235,1,34
E01020235,2,20
E01020235,3,32
E01020236,1,9
E01020236,2,8
E01020236,3,12
E01020237,1,16
E01020237,2,11
E01020237,3,19
E01020238,1,3
E01020238,2,4
E01020238,3,3
E01020239,1,8
E01020239,2,10
E01020239,3,13
E01020240,1,14
E01020240,2,18
E01020240,3,14
E01020241,1,18
E01020241,2,18
E01020241,3,22
E01020242,1,7
E01020242,2,5
E01020242,3,11
E01020243,1,17
E01020243,2,19
E01020243,3,10
E01020244,1,9
E01020244,2,16
E01020244,3,10
E01020245,1,23
E01020245,2,17
E01020245,3,18
E01020246,1,13
E01020246,2,10
E01020246,3,27
E01020247,1,23
E01020247,2,30
E01020247,3,20
E01020248,1,17
E01020248,2,15
E01020248,3,21
E01020249,1,14
E01020249,2,18
E01020249,3,16
E01020250,1,7
E01020250,2,8
E01020250,3,6
E01020251,1,14
E01020251,2,5
E01020251,3,8
E01020252,1,19
E01020252,2,23
E01020252,3,20
E01020253,1,3
E01020253,2,3
E01020253,3,2
E01020254,1,6
E01020254,2,11
E01020254,3,5
E01020255,1,13
E01020255,2,10
E01020255,3,9
E01020256,1,19
E01020256,2,23
E01020256,3,12
E01020257,1,8
E01020257,2,1
E01020257,3,5
E01020258,1,16
E01020258,2,24
E01020258,3,20
E01020259,1,17
E01020259,2,17
E01020259,3,14
E01020260,1,9
E01020260,2,15
E01020260,3,13
E01020261,1,18
E01020261,2,28
E01020261,3,22
E01020262,1,18
E01020262,2,13
E01020262,3,7
E01020263,1,7
E01020263,2,19
E01020263,3,11
E01020264,1,10
E01020264,2,9
E01020264,3,13
E01020265,1,12
E01020265,2,12
E01020265,3,19
E01020266,1,12
E01020266,2,16
E01020266,3,11
E01020267,1,19
E01020267,2,12
E01020267,3,11
E01020268,1,14
E01020268,2,11
E01020268,3,8
E01020269,1,37
E01020269,2,69
E01020269,3,45
E01020270,1,6
E01020270,2,6
E01020270,3,2
E01020271,1,12
E01020271,2,18
E01020271,3,13
E01020272,1,14
E01020272,2,20
E01020272,3,20
E01020273,1,15
E01020273,2,7
E01020273,3,11
E01020274,1,11
E01020274,2,17
E01020274,3,20
E01020275,1,9
E01020275,2,8
E01020275,3,14
E01020276,1,9
E01020276,2,12
E01020276,3,8
E01020277,1,15
E01020277,2,21
E01020277,3,21
E01020278,1,10
E01020278,2,19
E01020278,3,16
E01020279,1,20
E01020279,2,22
E01020279,3,25
E01020280,1,46
E01020280,2,36
E01020280,3,35
E01020281,1,13
E01020281,2,7
E01020281,3,6
E01020282,1,33
E01020282,2,28
E01020282,3,28
E01020283,1,27
E01020283,2,10
E01020283,3,18
E01020284,1,23
E01020284,2,14
E01020284,3,20
E01020285,1,15
E01020285,2,19
E01020285,3,20
E01020286,1,12
E01020286,2,6
E01020286,3,12
E01020287,1,12
E01020287,2,6
E01020287,3,8
E01020288,1,15
E01020288,2,14
E01020288,3,15
E01020289,1,21
E01020289,2,13
E01020289,3,18
E01020290,1,10
E01020290,2,12
E01020290,3,9
E01020291,1,19
E01020291,2,14
E01020291,3,15
E01020292,1,8
E01020292,2,16
E01020292,3,10
E01020293,1,37
E01020293,2,63
E01020293,3,60
E01020294,1,26
E01020294,2,24
E01020294,3,15
E01020295,1,12
E01020295,2,17
E01020295,3,8
E01020296,1,9
E01020296,2,9
E01020296,3,12
E01020297,1,17
E01020297,2,13
E01020297,3,13
E01020298,1,8
E01020298,2,13
E01020298,3,12
E01020299,1,11
E01020299,2,11
E01020299,3,16
E01020300,1,17
E01020300,2,19
E01020300,3,13
E01020301,1,10
E01020301,2,10
E01020301,3,17
E01020302,1,9
E01020302,2,11
E01020302,3,17
E01020303,1,9
E01020303,2,10
E01020303,3,4
E01020304,1,14
E01020304,2,10
E01020304,3,9
E01020305,1,21
E01020305,2,14
E01020305,3,19
E01020306,1,3
E01020306,2,4
E01020306,3,5
E01020307,1,12
E01020307,2,16
E01020307,3,13
E01020308,1,9
E01020308,2,18
E01020308,3,15
E01020309,1,9
E01020309,2,10
E01020309,3,12
E01020310,1,26
E01020310,2,22
E01020310,3,30
E01020311,1,17
E01020311,2,24
E01020311,3,24
E01020312,1,8
E01020312,2,12
E01020312,3,4
E01020313,1,3
E01020313,2,7
E01020313,3,11
E01020314,1,10
E01020314,2,12
E01020314,3,11
E01020315,1,14
E01020315,2,21
E01020315,3,8
E01020316,1,16
E01020316,2,21
E01020316,3,17
E01020317,1,2
E01020317,2,9
E01020317,3,8
E01020318,1,19
E01020318,2,25
E01020318,3,19
E01020319,1,25
E01020319,2,36
E01020319,3,44
E01020320,1,23
E01020320,2,11
E01020320,3,17
E01020321,1,16
E01020321,2,17
E01020321,3,28
E01020322,1,22
E01020322,2,33
E01020322,3,27
E01020323,1,26
E01020323,2,22
E01020323,3,20
E01020324,1,9
E01020324,2,12
E01020324,3,9
E01020325,1,11
E01020325,2,15
E01020325,3,14
E01020326,1,16
E01020326,2,13
E01020326,3,8
E01020327,1,6
E01020327,2,10
E01020327,3,13
E01020328,1,17
E01020328,2,28
E01020328,3,23
E01020329,1,30
E01020329,2,27
E01020329,3,19
E01020330,1,33
E01020330,2,18
E01020330,3,25
E01020331,1,19
E01020331,2,12
E01020331,3,8
E01020332,1,29
E01020332,2,39
E01020332,3,37
E01020333,1,4
E01020333,2,10
E01020333,3,8
E01020334,1,16
E01020334,2,21
E01020334,3,16
E01020335,1,9
E01020335,2,18
E01020335,3,14
E01020336,1,10
E01020336,2,4
E01020336,3,4
E01020337,1,19
E01020337,2,14
E01020337,3,11
E01020338,1,16
E01020338,2,12
E01020338,3,22
E01020339,1,3
E01020339,2,11
E01020339,3,13
E01020340,1,14
E01020340,2,20
E01020340,3,18
E01020341,1,12
E01020341,2,9
E01020341,3,18
E01020342,1,5
E01020342,2,7
E01020342,3,10
E01020343,1,12
E01020343,2,26
E01020343,3,26
E01020344,1,18
E01020344,2,22
E01020344,3,12
E01020345,1,28
E01020345,2,40
E01020345,3,24
E01020346,1,51
E01020346,2,37
E01020346,3,40
E01020347,1,37
E01020347,2,41
E01020347,3,25
E01020348,1,20
E01020348,2,20
E01020348,3,19
E01020349,1,36
E01020349,2,27
E01020349,3,51
E01020350,1,40
E01020350,2,24
E01020350,3,73
E01020351,1,33
E01020351,2,25
E01020351,3,22
E01020352,1,14
E01020352,2,6
E01020352,3,14
E01020353,1,24
E01020353,2,28
E01020353,3,22
E01020354,1,13
E01020354,2,15
E01020354,3,20
E01020355,1,31
E01020355,2,26
E01020355,3,40
E01020356,1,82
E01020356,2,37
E01020356,3,75
E01020357,1,31
E01020357,2,22
E01020357,3,38
E01020358,1,30
E01020358,2,32
E01020358,3,46
E01020359,1,6
E01020359,2,13
E01020359,3,18
E01020360,1,35
E01020360,2,29
E01020360,3,38
E01020361,1,28
E01020361,2,32
E01020361,3,27
E01020362,1,32
E01020362,2,22
E01020362,3,24
E01020363,1,9
E01020363,2,17
E01020363,3,13
E01020364,1,27
E01020364,2,34
E01020364,3,42
E01020365,1,84
E01020365,2,63
E01020365,3,73
E01020366,1,43
E01020366,2,50
E01020366,3,44
E01020367,1,42
E01020367,2,68
E01020367,3,61
E01020368,1,41
E01020368,2,32
E01020368,3,64
E01020369,1,16
E01020369,2,28
E01020369,3,35
E01020370,1,24
E01020370,2,24
E01020370,3,28
E01020371,1,27
E01020371,2,23
E01020371,3,33
E01020372,1,23
E01020372,2,39
E01020372,3,35
E01020373,1,12
E01020373,2,11
E01020373,3,39
E01020374,1,17
E01020374,2,20
E01020374,3,28
E01020375,1,17
E01020375,2,13
E01020375,3,10
E01020376,1,5
E01020376,2,4
E01020376,3,8
E01020377,1,18
E01020377,2,7
E01020377,3,11
E01020378,1,11
E01020378,2,3
E01020378,3,10
E01020379,1,6
E01020379,2,21
E01020379,3,5
E01020380,1,22
E01020380,2,23
E01020380,3,20
E01020381,1,17
E01020381,2,11
E01020381,3,26
E01020382,1,20
E01020382,2,9
E01020382,3,9
E01020383,1,18
E01020383,2,10
E01020383,3,14
E01020384,1,10
E01020384,2,11
E01020384,3,18
E01020385,1,28
E01020385,2,23
E01020385,3,15
E01020386,1,27
E01020386,2,22
E01020386,3,35
E01020387,1,5
E01020387,2,6
E01020387,3,9
E01020388,1,25
E01020388,2,24
E01020388,3,33
E01020389,1,87
E01020389,2,68
E01020389,3,108
E01020390,1,11
E01020390,2,10
E01020390,3,12
E01020391,1,9
E01020391,2,12
E01020391,3,10
E01020392,1,24
E01020392,2,37
E01020392,3,45
E01020393,1,13
E01020393,2,19
E01020393,3,26
E01020394,1,25
E01020394,2,18
E01020394,3,40
E01020395,1,14
E01020395,2,11
E01020395,3,17
E01020396,1,31
E01020396,2,22
E01020396,3,36
E01020397,1,26
E01020397,2,42
E01020397,3,30
E01020398,1,76
E01020398,2,88
E01020398,3,113
E01020399,1,56
E01020399,2,49
E01020399,3,53
E01020400,1,51
E01020400,2,41
E01020400,3,61
E01020401,1,22
E01020401,2,16
E01020401,3,21
E01020402,1,18
E01020402,2,11
E01020402,3,15
E01020403,1,47
E01020403,2,46
E01020403,3,44
E01020404,1,19
E01020404,2,12
E01020404,3,18
E01020405,1,29
E01020405,2,37
E01020405,3,40
E01020406,1,33
E01020406,2,24
E01020406,3,48
E01020407,1,19
E01020407,2,10
E01020407,3,32
E01020408,1,57
E01020408,2,62
E01020408,3,67
E01020409,1,55
E01020409,2,49
E01020409,3,49
E01020410,1,62
E01020410,2,38
E01020410,3,47
E01020411,1,21
E01020411,2,18
E01020411,3,22
E01020412,1,47
E01020412,2,71
E01020412,3,64
E01020413,1,6
E01020413,2,9
E01020413,3,9
E01020414,1,26
E01020414,2,31
E01020414,3,24
E01020415,1,17
E01020415,2,6
E01020415,3,12
E01020416,1,12
E01020416,2,10
E01020416,3,12
E01020417,1,10
E01020417,2,5
E01020417,3,10
E01020418,1,23
E01020418,2,13
E01020418,3,20
E01020419,1,31
E01020419,2,31
E01020419,3,29
E01020420,1,15
E01020420,2,10
E01020420,3,14
E01020421,1,18
E01020421,2,21
E01020421,3,21
E01020422,1,29
E01020422,2,9
E01020422,3,23
E01020423,1,10
E01020423,2,9
E01020423,3,12
E01020424,1,4
E01020424,2,7
E01020424,3,12
E01020425,1,27
E01020425,2,21
E01020425,3,16
E01020426,1,21
